,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
0,백석펜타폴리스5차(도시형),26A㎡,충청남도 천안시 서북구 백석동 658-69,충청남도 천안시 서북구 한들1로 9-25,36.824252,127.113037,92.0,0.0,10.0,9.0,248,40,37.0,지표종합건설주식회사,HT001,26.23,16.72,64,1,1,42,복도식,9135.0,36540.0,1827.0,25578.0,0.0,0.0,0.0,23000.0,,,"5,500",,200/40~300/40,200/40~300/40,천안한들초등학교,공립,379.0,369.0
1,백석펜타폴리스5차(도시형),35B,충청남도 천안시 서북구 백석동 658-69,충청남도 천안시 서북구 한들1로 9-25,36.824252,127.113037,92.0,0.0,10.0,9.0,248,40,37.0,지표종합건설주식회사,HT001,35.43,22.82,64,1,1,50,복도식,11970.0,47880.0,2394.0,33516.0,0.0,0.0,0.0,24750.0,,,,,200/50,200/50,천안한들초등학교,공립,379.0,369.0
0,브라운스톤천안,110㎡,충청남도 천안시 서북구 백석동 930,충청남도 천안시 서북구 번영로 306-15,36.829292,127.115637,901.0,0.0,15.0,8.0,235,21,1196.0,이수건설 주식회사,HT001,110.64,84.99,77,3,2,463,계단식,54600.0,183960.0,10920.0,118440.0,0.0,0.0,0.0,23000.0,161715,165669,"2억 2,500~2억 8,500","1억 9,000~2억 5,000","2,000/85~4,000/100","2,000/85~4,000/100",천안한들초등학교,공립,379.0,369.0
1,브라운스톤천안,135㎡,충청남도 천안시 서북구 백석동 930,충청남도 천안시 서북구 번영로 306-15,36.829292,127.115637,901.0,0.0,15.0,8.0,235,21,1196.0,이수건설 주식회사,HT001,135.44,108.96,80,3,2,296,계단식,68100.0,219060.0,13620.0,137340.0,0.0,0.0,0.0,24750.0,207328,212397,"2억 8,000~3억 4,000","2억~2억 3,000","2,000/90~3,000/100","2,000/90~3,000/100",천안한들초등학교,공립,379.0,369.0
2,브라운스톤천안,154㎡,충청남도 천안시 서북구 백석동 930,충청남도 천안시 서북구 번영로 306-15,36.829292,127.115637,901.0,0.0,15.0,8.0,235,21,1196.0,이수건설 주식회사,HT001,154.5,128.41,83,4,2,86,계단식,81150.0,252990.0,16230.0,155610.0,0.0,0.0,0.0,24750.0,244333,250306,"3억 6,000~4억 5,000","2억 9,000~3억 2,000","3,000/120","3,000/120",천안한들초등학교,공립,379.0,369.0
3,브라운스톤천안,184,충청남도 천안시 서북구 백석동 930,충청남도 천안시 서북구 번영로 306-15,36.829292,127.115637,901.0,0.0,15.0,8.0,235,21,1196.0,이수건설 주식회사,HT001,184.8,155.6,84,4,2,56,계단식,111750.0,332550.0,22350.0,198450.0,0.0,0.0,0.0,,296075,303313,"4억 5,000~6억",,,,천안한들초등학교,공립,379.0,369.0
0,주공그린빌,95㎡,충청남도 천안시 서북구 백석동 915,충청남도 천안시 서북구 백석3로 69,36.82192,127.119309,510.0,0.0,15.0,9.0,155,16,596.0,흥진건설(주),HT001,95.39,75.99,80,3,2,144,계단식,38400.0,141840.0,7680.0,95760.0,0.0,0.0,0.0,23000.0,181709,173729,"2억 2,000~2억 9,500",2억,,,천안백석초등학교,공립,502.0,469.0
1,주공그린빌,106B㎡,충청남도 천안시 서북구 백석동 915,충청남도 천안시 서북구 백석3로 69,36.82192,127.119309,510.0,0.0,15.0,9.0,155,16,596.0,흥진건설(주),HT001,106.69,84.99,80,3,2,211,계단식,51000.0,174600.0,10200.0,113400.0,0.0,0.0,0.0,24750.0,203230,194305,"2억 1,000~3억 2,000","1억 5,500~1억 8,000",1억/55,1억/55,천안백석초등학교,공립,502.0,469.0
2,주공그린빌,106A,충청남도 천안시 서북구 백석동 915,충청남도 천안시 서북구 백석3로 69,36.82192,127.119309,510.0,0.0,15.0,9.0,155,16,596.0,흥진건설(주),HT001,106.45,84.8,80,3,2,155,계단식,51000.0,174600.0,10200.0,113400.0,0.0,0.0,0.0,24750.0,202776,193871,"2억 2,500~3억 2,000",,"2,000/100","2,000/100",천안백석초등학교,공립,502.0,469.0
0,천안백석아이파크2차,110C㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,110.1,84.42,77,3,2,44,계단식,120600.0,355140.0,24120.0,210420.0,0.0,0.0,0.0,24750.0,190504,189866,,,,,환서초등학교,공립,1115.0,1154.0
1,천안백석아이파크2차,111B㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,111.25,84.84,76,3,2,135,계단식,120600.0,355140.0,24120.0,210420.0,0.0,0.0,0.0,24750.0,191436,190794,"4억 2,000~5억 1,000",,,,환서초등학교,공립,1115.0,1154.0
2,천안백석아이파크2차,113A㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,113.64,84.98,75,3,2,854,계단식,127800.0,368820.0,25560.0,215460.0,0.0,0.0,0.0,23000.0,191762,191120,"3억 7,000~5억 3,000","2억 8,000~3억",,,환서초등학교,공립,1115.0,1154.0
3,천안백석아이파크2차,135㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,135.64,106.72,79,4,2,272,계단식,222300.0,548370.0,44460.0,281610.0,0.0,0.0,0.0,,240804,239997,"5억 4,000~7억","3억 8,000","5,000/150","5,000/150",환서초등학교,공립,1115.0,1154.0
4,천안백석아이파크2차,151㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,151.89,122.66,81,4,2,181,계단식,302400.0,700560.0,60480.0,337680.0,0.0,0.0,0.0,,276782,275854,"6억 5,000~8억 5,000","4억 5,000","8,000/150","8,000/150",환서초등학교,공립,1115.0,1154.0
5,천안백석아이파크2차,172㎡,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,172.51,140.38,81,4,2,75,계단식,345600.0,782640.0,69120.0,367920.0,0.0,0.0,0.0,,316768,315707,"7억 5,000~8억 6,000",,,,환서초등학교,공립,1115.0,1154.0
6,천안백석아이파크2차,274,충청남도 천안시 서북구 백석동 1178,충청남도 천안시 서북구 한들3로 35-23,36.825233,127.122488,1562.0,0.0,29.0,16.0,249,16,2128.0,현대산업개발(주),HT001,274.96,220.86,80,5,4,1,계단식,1015200.0,1794060.0,203040.0,575820.0,0.0,0.0,0.0,,498346,496676,,,,,환서초등학교,공립,1115.0,1154.0
0,천안백석아이파크3차,102A㎡,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,36.828215,127.125792,805.0,0.0,27.0,18.0,235,18,1004.0,현대산업개발(주),HT001,102.27,74.97,73,3,2,144,계단식,106800.0,319680.0,21360.0,191520.0,0.0,0.0,0.0,23000.0,177991,176286,"3억 7,500~4억 5,000","2억 7,000",,,환서초등학교,공립,1115.0,1154.0
1,천안백석아이파크3차,103B㎡,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,36.828215,127.125792,805.0,0.0,27.0,18.0,235,18,1004.0,현대산업개발(주),HT001,103.44,74.92,72,3,2,24,계단식,106800.0,319680.0,21360.0,191520.0,0.0,0.0,0.0,24750.0,177861,176157,"3억 9,000~4억 6,500",,,,환서초등학교,공립,1115.0,1154.0
2,천안백석아이파크3차,113A㎡,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,36.828215,127.125792,805.0,0.0,27.0,18.0,235,18,1004.0,현대산업개발(주),HT001,113.05,84.95,75,3,2,368,계단식,151200.0,413280.0,30240.0,231840.0,0.0,0.0,0.0,24750.0,201677,199745,"4억 2,000~6억","2억 7,000~3억","3,000/130","3,000/130",환서초등학교,공립,1115.0,1154.0
3,천안백석아이파크3차,113B㎡,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,36.828215,127.125792,805.0,0.0,27.0,18.0,235,18,1004.0,현대산업개발(주),HT001,113.17,84.72,75,3,2,93,계단식,151200.0,413280.0,30240.0,231840.0,0.0,0.0,0.0,,201132,199205,"4억 2,000~5억 2,000",,,,환서초등학교,공립,1115.0,1154.0
4,천안백석아이파크3차,130A,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,36.828215,127.125792,805.0,0.0,27.0,18.0,235,18,1004.0,현대산업개발(주),HT001,130.17,99.78,77,3,2,176,계단식,213300.0,531270.0,42660.0,275310.0,0.0,0.0,0.0,,236874,234605,"5억 5,000~7억","3억 3,000~3억 9,000","4,000/140","4,000/140",환서초등학교,공립,1115.0,1154.0
0,천안백석푸르지오,108B㎡,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,108.61,84.92,78,3,2,184,계단식,92400.0,282240.0,18480.0,171360.0,0.0,0.0,0.0,24750.0,187320,186071,"3억~4억 2,000","2억 6,000","500/130~2,000/110","500/130~2,000/110",환서초등학교,공립,1115.0,1154.0
1,천안백석푸르지오,108A㎡,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,108.74,84.88,78,3,2,176,계단식,92400.0,282240.0,18480.0,171360.0,0.0,0.0,0.0,23000.0,187242,185994,"3억 2,000~3억 8,000","2억 4,000~2억 8,000",,,환서초등학교,공립,1115.0,1154.0
2,천안백석푸르지오,108C㎡,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,108.18,84.77,78,3,2,90,계단식,92400.0,282240.0,18480.0,171360.0,0.0,0.0,0.0,24750.0,186999,185752,"3억 3,000~4억 1,900","2억 7,000",,,환서초등학교,공립,1115.0,1154.0
3,천안백석푸르지오,140㎡,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,140.76,110.65,79,4,2,208,계단식,133200.0,379080.0,26640.0,219240.0,0.0,0.0,0.0,,244081,242454,"4억 2,000~5억 5,000","3억~3억 9,000","5,000/130","5,000/130",환서초등학교,공립,1115.0,1154.0
4,천안백석푸르지오,161㎡,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,161.54,130.26,81,4,2,42,계단식,153000.0,416700.0,30600.0,233100.0,0.0,0.0,0.0,,287342,285426,"4억 5,000~6억 3,000","3억 5,000","5,000/130~3억/50","5,000/130~3억/50",환서초등학교,공립,1115.0,1154.0
5,천안백석푸르지오,174,충청남도 천안시 서북구 백석동 979,충청남도 천안시 서북구 한들2로 88,36.829983,127.121447,746.0,0.0,23.0,20.0,248,16,1036.0,(주) 대우건설,HT001,174.43,146.05,84,4,3,46,계단식,165600.0,440640.0,33120.0,241920.0,0.0,0.0,0.0,,322172,320024,"5억 6,000~7억",,,,환서초등학교,공립,1115.0,1154.0
0,천안베스트빌1차(도시형),33F㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,33.63,25.34,75,1,1,3,복도식,,,,,,,,23000.0,,,,,,,천안백석초등학교,공립,502.0,469.0
1,천안베스트빌1차(도시형),35C㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,35.34,26.63,75,2,1,3,복도식,,,,,,,,24750.0,,,,,,,천안백석초등학교,공립,502.0,469.0
2,천안베스트빌1차(도시형),35D㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,35.62,26.84,75,1,1,3,복도식,,,,,,,,24750.0,,,,,,,천안백석초등학교,공립,502.0,469.0
3,천안베스트빌1차(도시형),40A㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,40.78,30.73,75,2,1,6,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
4,천안베스트빌1차(도시형),41E㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,41.02,30.91,75,2,1,3,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
5,천안베스트빌1차(도시형),42G㎡,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,42.46,31.99,75,2,1,3,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
6,천안베스트빌1차(도시형),43B,충청남도 천안시 서북구 백석동 888,충청남도 천안시 서북구 백석4길 5,36.822768,127.124231,24.0,0.0,10.0,10.0,590,67,15.0,다인종합건설(주),HT001,43.49,32.77,75,2,1,3,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
0,천안베스트빌2차(도시형),41D㎡,충청남도 천안시 서북구 백석동 868,충청남도 천안시 서북구 백석3로 130-13,36.82219,127.125348,29.0,0.0,10.0,10.0,646,69,19.0,다인종합건설(주),HT001,41.29,31.94,77,2,1,1,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
1,천안베스트빌2차(도시형),49A㎡,충청남도 천안시 서북구 백석동 868,충청남도 천안시 서북구 백석3로 130-13,36.82219,127.125348,29.0,0.0,10.0,10.0,646,69,19.0,다인종합건설(주),HT001,49.85,38.56,77,2,1,8,복도식,,,,,,,,23000,,,,,,,천안백석초등학교,공립,502.0,469.0
2,천안베스트빌2차(도시형),50B㎡,충청남도 천안시 서북구 백석동 868,충청남도 천안시 서북구 백석3로 130-13,36.82219,127.125348,29.0,0.0,10.0,10.0,646,69,19.0,다인종합건설(주),HT001,50.6,39.14,77,2,1,16,복도식,,,,,,,,24750,,,"1억 1,000",,,,천안백석초등학교,공립,502.0,469.0
3,천안베스트빌2차(도시형),52C㎡,충청남도 천안시 서북구 백석동 868,충청남도 천안시 서북구 백석3로 130-13,36.82219,127.125348,29.0,0.0,10.0,10.0,646,69,19.0,다인종합건설(주),HT001,52.34,40.49,77,2,1,1,복도식,,,,,,,,24750,,,,,,,천안백석초등학교,공립,502.0,469.0
4,천안베스트빌2차(도시형),61E,충청남도 천안시 서북구 백석동 868,충청남도 천안시 서북구 백석3로 130-13,36.82219,127.125348,29.0,0.0,10.0,10.0,646,69,19.0,다인종합건설(주),HT001,61,38.47,63,2,1,3,복도식,,,,,,,,,,,,,,,천안백석초등학교,공립,502.0,469.0
0,천안베스트빌3차(도시형),47B㎡,충청남도 천안시 서북구 백석동 870,충청남도 천안시 서북구 백석3로 130-5,36.821811,127.125276,21.0,0.0,5.0,5.0,622,69,11.0,다인건설(주),HT001,47.01,34.22,73,2,1,3,복도식,,,,,,,,24750.0,,,,,,,천안백석초등학교,공립,502.0,469.0
1,천안베스트빌3차(도시형),53A㎡,충청남도 천안시 서북구 백석동 870,충청남도 천안시 서북구 백석3로 130-5,36.821811,127.125276,21.0,0.0,5.0,5.0,622,69,11.0,다인건설(주),HT001,53.72,39.21,73,2,1,9,복도식,,,,,,,,23000.0,,,,,,,천안백석초등학교,공립,502.0,469.0
2,천안베스트빌3차(도시형),58C,충청남도 천안시 서북구 백석동 870,충청남도 천안시 서북구 백석3로 130-5,36.821811,127.125276,21.0,0.0,5.0,5.0,622,69,11.0,다인건설(주),HT001,58.31,42.63,73,2,1,9,복도식,,,,,,,,24750.0,,,,"9,700",,,천안백석초등학교,공립,502.0,469.0
0,현대,86㎡,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,86.61,71.89,83,2,2,11,계단식,19598.0,78391.0,3920.0,54873.0,0.0,0.0,0.0,23000.0,145849,137062,"1억 4,800",,,,천안백석초등학교,공립,502.0,469.0
1,현대,89㎡,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,89.01,73.89,83,3,1,120,계단식,23850.0,95400.0,4770.0,66780.0,0.0,0.0,0.0,24750.0,149907,140875,"1억 3,200~1억 7,000","1억 2,500~1억 3,000","1,000/70","1,000/70",천안백석초등학교,공립,502.0,469.0
2,현대,102㎡,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,102,84.67,83,3,2,469,계단식,27000.0,108000.0,5400.0,75600.0,0.0,0.0,0.0,24750.0,171777,161428,"1억 4,000~1억 8,900","1억 4,500~1억 5,500",,,천안백석초등학교,공립,502.0,469.0
3,현대,139㎡,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,139.09,115.45,83,4,2,150,계단식,33450.0,128970.0,6690.0,88830.0,0.0,0.0,0.0,,234222,220112,"2억 2,000~3억","1억 5,750","3,000/80","3,000/80",천안백석초등학교,공립,502.0,469.0
4,현대,159㎡,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,159.73,132.58,83,5,2,150,계단식,33900.0,130140.0,6780.0,89460.0,0.0,0.0,0.0,,268976,252770,"1억 8,500~2억 5,500","1억 3,000~1억 7,000",,,천안백석초등학교,공립,502.0,469.0
5,현대,181,충청남도 천안시 서북구 백석동 191-3,충청남도 천안시 서북구 백석로 136,36.819747,127.125174,976.0,0.0,15.0,12.0,171,13,0.0,현대건설,HT001,181.15,150.37,83,5,2,76,계단식,43350.0,154710.0,8670.0,102690.0,0.0,0.0,0.0,,305068,286688,"2억 1,000~2억 8,000",,,,천안백석초등학교,공립,502.0,469.0
0,호반리젠시빌1차,122A㎡,충청남도 천안시 서북구 백석동 909,충청남도 천안시 서북구 백석2길 12,36.818153,127.118097,534.0,0.0,15.0,15.0,212,19,547.0,리젠시빌(주),HT001,122.83,84.97,69,3,2,504,계단식,68100.0,219060.0,13620.0,137340.0,0.0,0.0,0.0,23000.0,,,"2억 5,000~4억","2억~2억 2,000",,,천안백석초등학교,공립,502.0,469.0
1,호반리젠시빌1차,123B,충청남도 천안시 서북구 백석동 909,충청남도 천안시 서북구 백석2길 12,36.818153,127.118097,534.0,0.0,15.0,15.0,212,19,547.0,리젠시빌(주),HT001,123.59,84.89,69,3,2,30,계단식,67200.0,216720.0,13440.0,136080.0,0.0,0.0,0.0,24750.0,,,,"2억~2억 3,000",,,천안백석초등학교,공립,502.0,469.0
0,호반리젠시빌2차,123㎡,충청남도 천안시 서북구 백석동 900,충청남도 천안시 서북구 백석2길 40,36.81948,127.120716,399.0,0.0,15.0,15.0,0,0,403.0,리젠시빌(주),HT001,123.26,84.97,69,3,2,299,계단식,67200.0,216720.0,13440.0,136080.0,0.0,0.0,0.0,24750.0,,,"2억 8,000~3억 5,000",2억,"1억 7,000/30","1억 7,000/30",천안백석초등학교,공립,502.0,469.0
1,호반리젠시빌2차,124,충청남도 천안시 서북구 백석동 900,충청남도 천안시 서북구 백석2길 40,36.81948,127.120716,399.0,0.0,15.0,15.0,0,0,403.0,리젠시빌(주),HT001,124.02,84.89,68,3,2,100,계단식,69450.0,222570.0,13890.0,139230.0,0.0,0.0,0.0,23000.0,,,"2억 4,000~3억","1억 8,000~2억","1,000/100~2,000/90","1,000/100~2,000/90",천안백석초등학교,공립,502.0,469.0
