,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
4,필유하우스(도시형),24B㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,24.21,17.1,71,1,1,1,복도식,,,,,,,,19500,,,,,,,안서초등학교,공립,154.0,157.0
5,필유하우스(도시형),24E㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,24.39,17.65,72,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
6,필유하우스(도시형),27㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,27,19.54,72,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
7,필유하우스(도시형),32A㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,32.58,23.58,72,1,1,2,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
8,필유하우스(도시형),33B㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,33.65,23.76,71,1,1,2,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
9,필유하우스(도시형),34C㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,34.24,24.18,71,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
10,필유하우스(도시형),43㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,43.17,31.23,72,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
11,필유하우스(도시형),52A㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,52.51,37.08,71,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
12,필유하우스(도시형),53B㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,53,38.35,72,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
13,필유하우스(도시형),57B㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,57.96,41.94,72,1,1,2,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
14,필유하우스(도시형),59A㎡,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,59.01,41.67,71,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
15,필유하우스(도시형),59C,충청남도 천안시 동남구 안서동 332-1,충청남도 천안시 동남구 문암2길 6-5,36.837616,127.176683,38.0,0.0,5.0,5.0,174,51,15.0,조은종합건설주식회사,HT001,59.52,42.03,71,1,1,1,복도식,,,,,,,,,,,,,,,안서초등학교,공립,154.0,157.0
0,그랑채,84A㎡,충청남도 천안시 동남구 영성동 5-3,충청남도 천안시 동남구 중앙로 45,36.802461,127.152647,55.0,0.0,14.0,14.0,607,53,43.0,(주)예반종합건설,HT001,84.58,58.5,69,3,2,22,계단식,,,,,,,,,,,"2억 500~2억 1,000",,"2,000/80","2,000/80",천안중앙초등학교,공립,31.0,24.0
1,그랑채,85B㎡,충청남도 천안시 동남구 영성동 5-3,충청남도 천안시 동남구 중앙로 45,36.802461,127.152647,55.0,0.0,14.0,14.0,607,53,43.0,(주)예반종합건설,HT001,85.38,59.14,69,3,2,22,계단식,,,,,,,,,,,"1억 9,000~2억",,"2,000/70~3,000/70","2,000/70~3,000/70",천안중앙초등학교,공립,31.0,24.0
2,그랑채,87,충청남도 천안시 동남구 영성동 5-3,충청남도 천안시 동남구 중앙로 45,36.802461,127.152647,55.0,0.0,14.0,14.0,607,53,43.0,(주)예반종합건설,HT001,87.64,59.96,68,3,2,11,계단식,,,,,,,,,,,"1억 9,000~2억",,,,천안중앙초등학교,공립,31.0,24.0
0,금성,84㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,84.59,62.82,74,3,2,30,계단식,14310.0,57240.0,2862.0,40068.0,0.0,0.0,0.0,,121977,119319,,,,,,,,
1,금성,89㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,89.62,62.82,70,3,1,24,복도식,13635.0,54540.0,2727.0,38178.0,0.0,0.0,0.0,,121977,119319,,,,,,,,
2,금성,92㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,92.1,68.4,74,3,2,10,복도식,16448.0,65791.0,3290.0,46053.0,0.0,0.0,0.0,,132812,129917,,,,,,,,
3,금성,101㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,101.55,71.19,70,3,2,16,복도식,17303.0,69211.0,3461.0,48447.0,0.0,0.0,0.0,,138229,135216,,,,,,,,
4,금성,104㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,104.4,68.4,66,3,2,16,계단식,16718.0,66871.0,3344.0,46809.0,0.0,0.0,0.0,,132812,129917,,,,,,,,
5,금성,109A㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,109.37,76.77,70,3,1,24,복도식,18023.0,72091.0,3605.0,50463.0,0.0,0.0,0.0,,149064,145815,"1억 3,000",,,,,,,
6,금성,110B㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,110.37,81.96,74,3,2,8,계단식,19800.0,79200.0,3960.0,55440.0,0.0,0.0,0.0,,159141,155672,,,,,,,,
7,금성,113㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,113.08,79.29,70,3,2,8,계단식,19080.0,76320.0,3816.0,53424.0,0.0,0.0,0.0,,153957,150601,,,,,,,,
8,금성,114㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,114.1,84.75,74,3,2,8,계단식,20250.0,81000.0,4050.0,56700.0,0.0,0.0,0.0,,164558,160972,,,,,,,,
9,금성,118㎡,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,118.9,83.46,70,3,2,8,복도식,19373.0,77491.0,3875.0,54243.0,0.0,0.0,0.0,,162054,158521,,,,,,,,
10,금성,121,충청남도 천안시 동남구 영성동 155-3,충청남도 천안시 동남구 천안천공원5길 14,36.79712,127.15164,168.0,0.0,10.0,8.0,0,0,67.0,금성주택,HT001,121.17,79.38,66,3,2,16,계단식,19260.0,77040.0,3852.0,53928.0,0.0,0.0,0.0,,154132,150772,"1억 4,000",,,,,,,
0,영성펜타폴리스25(주상복합),80C2㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,80.91,59.16,73,3,2,17,계단식,28575.0,114300.0,5715.0,80010.0,0.0,0.0,0.0,,198711,196693,,,,,천안중앙초등학교,공립,31.0,24.0
1,영성펜타폴리스25(주상복합),80C3㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,80.95,59.31,73,3,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,199204,197179,"1억 8,000","1억 6,000",,,천안중앙초등학교,공립,31.0,24.0
2,영성펜타폴리스25(주상복합),83A2㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,83.03,59.5,72,3,2,17,계단식,28575.0,114300.0,5715.0,80010.0,0.0,0.0,0.0,,199839,197808,"1억 7,500",,,,천안중앙초등학교,공립,31.0,24.0
3,영성펜타폴리스25(주상복합),83A3㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,83.04,59.25,71,3,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,199022,196999,,,,,천안중앙초등학교,공립,31.0,24.0
4,영성펜타폴리스25(주상복합),83C1㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,83.52,59.67,71,3,2,17,계단식,28575.0,114300.0,5715.0,80010.0,0.0,0.0,0.0,,200433,198396,,,,,천안중앙초등학교,공립,31.0,24.0
5,영성펜타폴리스25(주상복합),84A1㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,84.11,59.69,71,3,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,200493,198455,,,,,천안중앙초등학교,공립,31.0,24.0
6,영성펜타폴리스25(주상복합),84B1㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,84.25,59.77,71,3,2,17,계단식,29250.0,117000.0,5850.0,81900.0,0.0,0.0,0.0,,200762,198722,,,,,천안중앙초등학교,공립,31.0,24.0
7,영성펜타폴리스25(주상복합),84B4㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,84.14,59.79,71,3,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,200827,198786,,,,,천안중앙초등학교,공립,31.0,24.0
8,영성펜타폴리스25(주상복합),85B2㎡,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,85.76,59.49,69,2,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,199825,197794,"1억 8,000~1억 9,500",,,,천안중앙초등학교,공립,31.0,24.0
9,영성펜타폴리스25(주상복합),85B3,충청남도 천안시 동남구 영성동 67-2,충청남도 천안시 동남구 대흥로 90,36.799509,127.152285,170.0,0.0,20.0,20.0,850,78,138.0,백상건설(주),HT001,85,59.38,70,3,2,17,계단식,28800.0,115200.0,5760.0,80640.0,0.0,0.0,0.0,,199444,197418,"1억 8,000",,,,천안중앙초등학교,공립,31.0,24.0
0,중앙캐슬,61A㎡,충청남도 천안시 동남구 영성동 11-2,충청남도 천안시 동남구 미나릿길 52-19,36.803942,127.152458,12.0,0.0,5.0,5.0,253,62,9.0,주식회사인평산업개발,HT001,61.28,49.54,81,2,1,4,계단식,,,,,,,,,,,,,,,천안남산초등학교,공립,213.0,179.0
1,중앙캐슬,62B㎡,충청남도 천안시 동남구 영성동 11-2,충청남도 천안시 동남구 미나릿길 52-19,36.803942,127.152458,12.0,0.0,5.0,5.0,253,62,9.0,주식회사인평산업개발,HT001,62.33,50.37,81,2,1,4,계단식,,,,,,,,,,,,,,,천안남산초등학교,공립,213.0,179.0
2,중앙캐슬,64,충청남도 천안시 동남구 영성동 11-2,충청남도 천안시 동남구 미나릿길 52-19,36.803942,127.152458,12.0,0.0,5.0,5.0,253,62,9.0,주식회사인평산업개발,HT001,64.8,53.44,82,2,1,4,계단식,,,,,,,,,,,,,,,천안남산초등학교,공립,213.0,179.0
0,천조타운(도시형),59㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,59.31,45.02,76,2,1,8,계단식,,,,,,,,,,,,,,,,,,
1,천조타운(도시형),82㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,82.58,63.12,76,3,1,5,계단식,,,,,,,,,,,,,,,,,,
2,천조타운(도시형),84㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,84.18,64.28,76,3,2,5,계단식,,,,,,,,,,,,,,,,,,
3,천조타운(도시형),87B㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,87.79,67.16,77,3,2,10,계단식,,,,,,,,,,,,,,,,,,
4,천조타운(도시형),87A㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,87.75,67,76,3,2,5,계단식,,,,,,,,,,,,,,,,,,
5,천조타운(도시형),89A㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,89.98,68.98,77,3,2,5,계단식,,,,,,,,,,,,,,,,,,
6,천조타운(도시형),92B㎡,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,92.05,70.22,76,3,2,8,계단식,,,,,,,,,,,,,,,,,,
7,천조타운(도시형),103,충청남도 천안시 동남구 영성동 148-3,충청남도 천안시 동남구 천안천공원5길 36-8,36.796622,127.150655,48.0,0.0,6.0,4.0,234,52,46.0,상도종합건설(주),HT001,103.87,80.03,77,3,2,2,계단식,,,,,,,,,,,,,,,,,,
0,파고다(주상복합),93,충청남도 천안시 동남구 영성동 80-4,충청남도 천안시 동남구 큰시장길 37,36.802208,127.150923,36.0,0.0,12.0,12.0,337,59,40.0,우진개발(주),HT001,93.96,80.91,86,3,1,36,복도식,15345.0,61380.0,3069.0,42966.0,0.0,0.0,0.0,,,,"1억 7,000",,,,천안중앙초등학교,공립,31.0,24.0
0,형우이즈뷰(주상복합),71B㎡,충청남도 천안시 동남구 영성동 20-1,충청남도 천안시 동남구 영성동2길 7,36.804418,127.150892,28.0,0.0,8.0,8.0,298,43,21.0,형우종합건설(주),HT001,71.67,59.53,83,3,1,14,계단식,,,,,,,,,,,"1억 6,000~1억 7,500",,,,천안중앙초등학교,공립,31.0,24.0
1,형우이즈뷰(주상복합),71A㎡,충청남도 천안시 동남구 영성동 20-1,충청남도 천안시 동남구 영성동2길 7,36.804418,127.150892,28.0,0.0,8.0,8.0,298,43,21.0,형우종합건설(주),HT001,71.77,59.61,83,3,1,7,계단식,,,,,,,,,,,"1억 6,900",,,,천안중앙초등학교,공립,31.0,24.0
2,형우이즈뷰(주상복합),72C,충청남도 천안시 동남구 영성동 20-1,충청남도 천안시 동남구 영성동2길 7,36.804418,127.150892,28.0,0.0,8.0,8.0,298,43,21.0,형우종합건설(주),HT001,72.07,59.86,83,3,1,7,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
0,형우이즈뷰2차(주상복합),61㎡,충청남도 천안시 동남구 영성동 48-2,충청남도 천안시 동남구 미나릿길 39-1,36.802593,127.1513,53.0,0.0,10.0,7.0,335,49,39.0,형우종합건설주식회사,HT001,61.02,51.32,84,3,2,7,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
1,형우이즈뷰2차(주상복합),69C㎡,충청남도 천안시 동남구 영성동 48-2,충청남도 천안시 동남구 미나릿길 39-1,36.802593,127.1513,53.0,0.0,10.0,7.0,335,49,39.0,형우종합건설주식회사,HT001,69.26,59.13,85,3,1,6,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
2,형우이즈뷰2차(주상복합),70A㎡,충청남도 천안시 동남구 영성동 48-2,충청남도 천안시 동남구 미나릿길 39-1,36.802593,127.1513,53.0,0.0,10.0,7.0,335,49,39.0,형우종합건설주식회사,HT001,70.65,59.41,84,3,2,14,계단식,,,,,,,,,,,"2억 1,500",2억,,,천안중앙초등학교,공립,31.0,24.0
3,형우이즈뷰2차(주상복합),70B㎡,충청남도 천안시 동남구 영성동 48-2,충청남도 천안시 동남구 미나릿길 39-1,36.802593,127.1513,53.0,0.0,10.0,7.0,335,49,39.0,형우종합건설주식회사,HT001,70.94,59.65,84,3,2,14,계단식,,,,,,,,,,,,"2억 1,500",,,천안중앙초등학교,공립,31.0,24.0
4,형우이즈뷰2차(주상복합),70D,충청남도 천안시 동남구 영성동 48-2,충청남도 천안시 동남구 미나릿길 39-1,36.802593,127.1513,53.0,0.0,10.0,7.0,335,49,39.0,형우종합건설주식회사,HT001,70.07,59.82,85,3,1,12,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
0,뉴팰리스타워(주상복합),72㎡,충청남도 천안시 동남구 오룡동 127-3,충청남도 천안시 동남구,36.805841,127.151491,16.0,0.0,9.0,5.0,391,55,14.0,주식회사다숲종합건설,HT001,72.49,57.56,79,3,1,8,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
1,뉴팰리스타워(주상복합),74A㎡,충청남도 천안시 동남구 오룡동 127-3,충청남도 천안시 동남구,36.805841,127.151491,16.0,0.0,9.0,5.0,391,55,14.0,주식회사다숲종합건설,HT001,74.54,59.21,79,3,1,4,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
2,뉴팰리스타워(주상복합),75B,충청남도 천안시 동남구 오룡동 127-3,충청남도 천안시 동남구,36.805841,127.151491,16.0,0.0,9.0,5.0,391,55,14.0,주식회사다숲종합건설,HT001,75.01,59.6,79,3,1,4,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
0,씨타운(도시형),31㎡,충청남도 천안시 동남구 오룡동 123-9,충청남도 천안시 동남구 동리길 22-1,36.805808,127.151932,29.0,0.0,7.0,6.0,403,63,11.0,서진건설주식회사,HT001,31.98,23.12,72,1,1,6,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
1,씨타운(도시형),36㎡,충청남도 천안시 동남구 오룡동 123-9,충청남도 천안시 동남구 동리길 22-1,36.805808,127.151932,29.0,0.0,7.0,6.0,403,63,11.0,서진건설주식회사,HT001,36.96,26.72,72,1,1,5,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
2,씨타운(도시형),46㎡,충청남도 천안시 동남구 오룡동 123-9,충청남도 천안시 동남구 동리길 22-1,36.805808,127.151932,29.0,0.0,7.0,6.0,403,63,11.0,서진건설주식회사,HT001,46.12,33.34,72,1,1,1,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
3,씨타운(도시형),56㎡,충청남도 천안시 동남구 오룡동 123-9,충청남도 천안시 동남구 동리길 22-1,36.805808,127.151932,29.0,0.0,7.0,6.0,403,63,11.0,서진건설주식회사,HT001,56.95,41.17,72,1,1,15,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
4,씨타운(도시형),65A㎡,충청남도 천안시 동남구 오룡동 123-9,충청남도 천안시 동남구 동리길 22-1,36.805808,127.151932,29.0,0.0,7.0,6.0,403,63,11.0,서진건설주식회사,HT001,65.04,47.02,72,1,1,1,계단식,,,,,,,,,,,,,,,천안중앙초등학교,공립,31.0,24.0
